,word,ARRA Indicator,Activity,Administering  IC,Application ID,Contact PI  Person ID,Contact PI / Project Leader,FY,FY Total Cost ,FY Total Cost  (Sub Projects),IC,Organization Name,Other PI or Project Leader(s),Project Number,Project Title,Serial Number,Subproject Number ,Suffix,Support Year,Type
583,multicultural, ,R21,NICHD,8448062,10354963,"PULIDO, MARY LORRAINE",2013,118625,,HD,NY SOCIETY/PREVENTION/CRUELTY/CHILDREN,Not Applicable,5R21HD069628-02,SAFE TOUCHES:  AN EVALUATION OF A SEXUAL ABUSE PREVENTION PROGRAM FOR CHILDREN,69628,,,2,5
584,multicultural, ,R21,NICHD,8298838,10354963,"PULIDO, MARY LORRAINE",2012,150000,,HD,NY SOCIETY/PREVENTION/CRUELTY/CHILDREN,Not Applicable,1R21HD069628-01A1,SAFE TOUCHES:  AN EVALUATION OF A SEXUAL ABUSE PREVENTION PROGRAM FOR CHILDREN,69628,,A1,1,1
585,multicultural, ,P20,NCRR,8167489,10656648,"QUINN-LAQUER, BRIGID ",2010,,67462,RR,UNIVERSITY OF NEBRASKA MEDICAL CENTER,Not Applicable,5P20RR016469-10,LITTLE PRIEST TRIBAL COLLEGE,16469,7328,,10,5
586,multicultural, ,T01,NIOSH,6931409,8798365,"QUINTANA, PENELOPE JANE",2005,70000,,OH,SAN DIEGO STATE UNIVERSITY,Not Applicable,1T01OH008430-01,NIOSH GRADUATE TRAINING IN OCCUPATIONAL SAFETY AND HEAL*,8430,,,1,1
587,multicultural, ,T32,NICHD,7619129,1878780,"QUITTNER, ALEXANDRA L.",2009,156785,,HD,UNIVERSITY OF MIAMI CORAL GABLES,Not Applicable,5T32HD007473-15,TRAINING-MENTAL RETARDATION/DEVELOPMENTAL DISABILITIES,7473,,,15,5
588,multicultural, ,T32,NICHD,7414591,1878780,"QUITTNER, ALEXANDRA L.",2008,113230,,HD,UNIVERSITY OF MIAMI CORAL GABLES,Not Applicable,5T32HD007473-14,TRAINING-MENTAL RETARDATION/DEVELOPMENTAL DISABILITIES,7473,,,14,5
589,multicultural, ,T32,NICHD,7230979,1878780,"QUITTNER, ALEXANDRA L.",2007,229209,,HD,UNIVERSITY OF MIAMI CORAL GABLES,Not Applicable,5T32HD007473-13,TRAINING-MENTAL RETARDATION/DEVELOPMENTAL DISABILITIES,7473,,,13,5
590,multicultural, ,R41,NIMH,6797470,6602189,"RAMIREZ-VALLES, JESUS ",2004,100000,,MH,JUNETEENTH PRODUCTIONS,Not Applicable,1R41MH071157-01,LATINOS FACING STIGMA,71157,,,1,1
591,multicultural, ,P30,NIA,8535116,7749845,"REID, MANNEY CARRINGTON",2013,339019,,AG,WEILL MEDICAL COLL OF CORNELL UNIV,Not Applicable,5P30AG022845-10,IMPROVING THE MANAGEMENT OF PAIN IN LATER LIFE,22845,,,10,5
592,multicultural, ,P30,NIA,8322666,7749845,"REID, MANNEY CARRINGTON",2012,581811,,AG,WEILL MEDICAL COLL OF CORNELL UNIV,Not Applicable,5P30AG022845-09,IMPROVING THE MANAGEMENT OF PAIN IN LATER LIFE,22845,,,9,5
593,multicultural, ,P30,NIA,8327889,7749845,"REID, MANNEY CARRINGTON",2011,159890,,AG,WEILL MEDICAL COLL OF CORNELL UNIV,Not Applicable,3P30AG022845-08S1,IMPROVING THE MANAGEMENT OF PAIN IN LATER LIFE,22845,,S1,8,3
594,multicultural, ,P30,NIA,8123202,7749845,"REID, MANNEY CARRINGTON",2011,613761,,AG,WEILL MEDICAL COLL OF CORNELL UNIV,Not Applicable,5P30AG022845-08,IMPROVING THE MANAGEMENT OF PAIN IN LATER LIFE,22845,,,8,5
595,multicultural, ,P30,NIA,8261776,7749845,"REID, MANNEY CARRINGTON",2011,124489,,AG,WEILL MEDICAL COLL OF CORNELL UNIV,Not Applicable,3P30AG022845-07S1,IMPROVING THE MANAGEMENT OF PAIN IN LATER LIFE,22845,,S1,7,3
596,multicultural, ,P30,NIA,7932797,7749845,"REID, MANNEY CARRINGTON",2010,370834,,AG,WEILL MEDICAL COLL OF CORNELL UNIV,Not Applicable,5P30AG022845-07,IMPROVING THE MANAGEMENT OF PAIN IN LATER LIFE,22845,,,7,5
597,multicultural, ,P30,NIA,7728597,7749845,"REID, MANNEY CARRINGTON",2009,435993,,AG,WEILL MEDICAL COLL OF CORNELL UNIV,Not Applicable,2P30AG022845-06,IMPROVING THE MANAGEMENT OF PAIN IN LATER LIFE,22845,,,6,2
598,multicultural, ,P30,NIA,8469376,9931346,"REISBERG, BARRY ",2013,,509145,AG,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,Not Applicable,5P30AG008051-24,CLINICAL CORE (AND SMP),8051,6831,,24,5
599,multicultural, ,P30,NIA,8468474,9931346,"REISBERG, BARRY ",2012,,570146,AG,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,Not Applicable,5P30AG008051-23,CLINICAL CORE (AND SMP),8051,6831,,23,5
600,multicultural, ,P30,NIA,8467978,9931346,"REISBERG, BARRY ",2011,,564191,AG,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,Not Applicable,5P30AG008051-22,CLINICAL CORE (AND SMP),8051,6831,,22,5
601,multicultural, ,P30,NIA,7898811,9931346,"REISBERG, BARRY ",2009,,509234,AG,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,Not Applicable,5P30AG008051-20,CLINICAL CORE,8051,9001,,20,5
602,multicultural, ,P30,NIA,7629002,9931346,"REISBERG, BARRY ",2008,,542087,AG,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,Not Applicable,5P30AG008051-19,CLINICAL CORE,8051,9001,,19,5
603,multicultural, ,P30,NIA,7459856,9931346,"REISBERG, BARRY ",2007,,491578,AG,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,Not Applicable,5P30AG008051-18,CLINICAL CORE,8051,9001,,18,5
604,multicultural, ,P30,NIA,7309698,9358531,"REISBERG, BARRY ",2006,,231207,AG,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,Not Applicable,5P30AG008051-17,CLINICAL CORE,8051,9001,,17,5
605,multicultural, ,P30,NIA,6917498,9358531,"REISBERG, BARRY ",2005,,224471,AG,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,Not Applicable,2P30AG008051-16,CLINICAL CORE,8051,9001,,16,2
606,multicultural, ,P30,NINR,7638005,1890481,"REW, DONNA LYNN",2008,,175678,NR,"UNIVERSITY OF TEXAS, AUSTIN",Not Applicable,5P30NR005051-10,UNDERSERVED POPULATIONS CORE,5051,9002,,10,5
607,multicultural, ,P30,NINR,7481142,1890481,"REW, DONNA LYNN",2007,,175519,NR,"UNIVERSITY OF TEXAS, AUSTIN",Not Applicable,5P30NR005051-09,UNDERSERVED POPULATIONS CORE,5051,9002,,9,5
608,multicultural, ,P30,NINR,7232706,1890481,"REW, DONNA LYNN",2006,,42009,NR,UNIVERSITY OF TEXAS AUSTIN,Not Applicable,5P30NR005051-08,UNDERSERVED POPULATIONS CORE,5051,9002,,8,5
609,multicultural, ,P30,NINR,7087758,1890481,"REW, DONNA LYNN",2005,,41269,NR,UNIVERSITY OF TEXAS AUSTIN,Not Applicable,5P30NR005051-07,UNDERSERVED POPULATIONS CORE,5051,9002,,7,5
610,multicultural, ,P30,NINR,6970477,1890481,"REW, DONNA LYNN",2004,,25431,NR,UNIVERSITY OF TEXAS AUSTIN,Not Applicable,2P30NR005051-06,UNDERSERVED POPULATIONS CORE,5051,9002,,6,2
611,multicultural, ,K01,NIMH,8024490,7150881,"RICE, ERIC RAGNAR",2011,111371,,MH,UNIVERSITY OF SOUTHERN CALIFORNIA,Not Applicable,5K01MH080605-06,SOCIAL NETWORK-BASED HIV PREVENTION FOR HOMELESS YOUTH,80605,,,6,5
612,multicultural, ,K01,NIMH,7783746,7150881,"RICE, ERIC RAGNAR",2010,160904,,MH,UNIVERSITY OF SOUTHERN CALIFORNIA,Not Applicable,5K01MH080605-05,SOCIAL NETWORK-BASED HIV PREVENTION FOR HOMELESS YOUTH,80605,,,5,5
613,multicultural, ,K01,NIMH,7814499,7150881,"RICE, ERIC RAGNAR",2009,124333,,MH,UNIVERSITY OF SOUTHERN CALIFORNIA,Not Applicable,7K01MH080605-04,SOCIAL NETWORK-BASED HIV PREVENTION FOR HOMELESS YOUTH,80605,,,4,7
614,multicultural, ,K01,NIMH,7569949,7150881,"RICE, ERIC RAGNAR",2009,41107,,MH,UNIVERSITY OF CALIFORNIA LOS ANGELES,Not Applicable,5K01MH080605-03,SOCIAL NETWORK-BASED HIV PREVENTION FOR HOMELESS YOUTH,80605,,,3,5
615,multicultural, ,K01,NIMH,7385111,7150881,"RICE, ERIC RAGNAR",2008,155399,,MH,UNIVERSITY OF CALIFORNIA LOS ANGELES,Not Applicable,5K01MH080605-02,SOCIAL NETWORK-BASED HIV PREVENTION FOR HOMELESS YOUTH,80605,,,2,5
616,multicultural, ,K01,NIMH,7283286,7150881,"RICE, ERIC RAGNAR",2007,130625,,MH,UNIVERSITY OF CALIFORNIA LOS ANGELES,Not Applicable,1K01MH080605-01,SOCIAL NETWORK-BASED HIV PREVENTION FOR HOMELESS YOUTH,80605,,,1,1
617,multicultural, ,T34,NIGMS,7239287,6607262,"ROCHA, VICTOR NMN",2006,54625,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,3T34GM008807-05S1,CALIFORNIA STATE UNIVERSITY OF SAN MACROS U*STAR PROGRAM,8807,,S1,5,3
618,multicultural, ,T34,NIGMS,6894673,6607262,"ROCHA, VICTOR NMN",2005,218875,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,5T34GM008807-05,CALIFORNIA STATE UNIVERSITY OF SAN MACROS U*STAR PROGRAM,8807,,,5,5
619,multicultural, ,T34,NIGMS,6907939,6607262,"ROCHA, VICTOR NMN",2004,54000,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,3T34GM008807-04S1,CALIFORNIA STATE UNIVERSITY OF SAN MACROS U*STAR PROGRAM,8807,,S1,4,3
620,multicultural, ,T34,NIGMS,6754435,6607262,"ROCHA, VICTOR NMN",2004,236602,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,5T34GM008807-04,CALIFORNIA STATE UNIVERSITY OF SAN MACROS U*STAR PROGRAM,8807,,,4,5
621,multicultural, ,T34,NIGMS,6627094,6607262,"ROCHA, VICTOR NMN",2003,233881,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,5T34GM008807-03,CALIFORNIA STATE UNIVERSITY OF SAN MACROS U*STAR PROGRAM,8807,,,3,5
622,multicultural, ,T34,NIGMS,6489904,6607262,"ROCHA, VICTOR NMN",2002,231859,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,5T34GM008807-02,CALIFORNIA STATE UNIVERSITY OF SAN MACROS U*STAR PROGRAM,8807,,,2,5
623,multicultural, ,T34,NIGMS,6313893,6607262,"ROCHA, VICTOR NMN",2001,228671,,GM,CALIFORNIA STATE UNIVERSITY SAN MARCOS,Not Applicable,1T34GM008807-01,CALIFORNIA STATE UNIVERSITY OF SAN MACROS U*STAR PROGRAM,8807,,,1,1
624,multicultural, ,R03,NIAAA,6813530,7849034,"ROLLINSON, DENISE C",2004,40500,,AA,TUFTS MEDICAL CENTER,Not Applicable,1R03AA015130-01,CROSS-CULTURAL ALCOHOL SCREENING AND REFERRAL MODEL,15130,,,1,1
625,multicultural, ,G08,NLM,6468303,6884615,"RUIZ, JORGE G",2001,30000,,LM,MIAMI JEWISH HOME AND HOSPITAL FOR AGED,Not Applicable,1G08LM007397-01,USE OF THE INTERNET FOR NURSE EDUCATION,7397,,,1,1
626,multicultural, ,R25,NIBIB,8852122,7019513,"RUNDELL, ANN E ",2015,43200,,EB,PURDUE UNIVERSITY,"IRAZOQUI, PEDRO ;PANITCH, ALYSSA ;PARK, KINAM ;VOYTIK-HARBIN, SHERRY L",5R25EB013029-05,A MULTIDISCIPLINARY AND NEEDS-DRIVEN APPROACH TO TRANSLATIONAL TEAM-BASED BIOMEDI,13029,,,5,5
627,multicultural, ,R25,NIBIB,8667437,7019513,"RUNDELL, ANN E ",2014,43200,,EB,PURDUE UNIVERSITY,"IRAZOQUI, PEDRO ;PANITCH, ALYSSA ;PARK, KINAM ;VOYTIK-HARBIN, SHERRY L",5R25EB013029-04,A MULTIDISCIPLINARY AND NEEDS-DRIVEN APPROACH TO TRANSLATIONAL TEAM-BASED BIOMEDI,13029,,,4,5
628,multicultural, ,R25,NIBIB,8474752,7019513,"RUNDELL, ANN E ",2013,43200,,EB,PURDUE UNIVERSITY,"IRAZOQUI, PEDRO ;PANITCH, ALYSSA ;PARK, KINAM ;VOYTIK-HARBIN, SHERRY L",5R25EB013029-03,A MULTIDISCIPLINARY AND NEEDS-DRIVEN APPROACH TO TRANSLATIONAL TEAM-BASED BIOMEDI,13029,,,3,5
629,multicultural, ,R25,NIBIB,8260337,7019513,"RUNDELL, ANN E ",2012,43200,,EB,PURDUE UNIVERSITY,"IRAZOQUI, PEDRO ;PANITCH, ALYSSA ;PARK, KINAM ;VOYTIK-HARBIN, SHERRY L",5R25EB013029-02,A MULTIDISCIPLINARY AND NEEDS-DRIVEN APPROACH TO TRANSLATIONAL TEAM-BASED BIOMEDI,13029,,,2,5
630,multicultural, ,R25,NIBIB,8075346,7019513,"RUNDELL, ANN E ",2011,43200,,EB,PURDUE UNIVERSITY,"IRAZOQUI, PEDRO ;PANITCH, ALYSSA ;PARK, KINAM ;VOYTIK-HARBIN, SHERRY L",1R25EB013029-01,A MULTIDISCIPLINARY AND NEEDS-DRIVEN APPROACH TO TRANSLATIONAL TEAM-BASED BIOMEDI,13029,,,1,1
631,multicultural, ,R01,NINR,7872792,3070661,"SAMPSELLE, CAROLYN M",2011,365244,,NR,UNIVERSITY OF MICHIGAN,Not Applicable,5R01NR007618-09,SELF-CARE TO PREVENT BIRTH-RELATED UI IN DIVERSE WOMEN,7618,,,9,5
632,multicultural, ,R01,NINR,7629784,3070661,"SAMPSELLE, CAROLYN M",2009,376131,,NR,UNIVERSITY OF MICHIGAN,Not Applicable,5R01NR007618-08,SELF-CARE TO PREVENT BIRTH-RELATED UI IN DIVERSE WOMEN,7618,,,8,5
633,multicultural, ,R01,NINR,7503506,3070661,"SAMPSELLE, CAROLYN M",2008,377302,,NR,UNIVERSITY OF MICHIGAN,Not Applicable,5R01NR007618-07,SELF-CARE TO PREVENT BIRTH-RELATED UI IN DIVERSE WOMEN,7618,,,7,5
634,multicultural, ,R01,NINR,7369657,3070661,"SAMPSELLE, CAROLYN M",2007,384610,,NR,UNIVERSITY OF MICHIGAN,Not Applicable,2R01NR007618-06A1,SELF-CARE TO PREVENT BIRTH-RELATED UI IN DIVERSE WOMEN,7618,,A1,6,2
635,multicultural, ,K30,NHLBI,6785357,1887018,"SCOTT, GWENDOLYN BARBARA",2004,200000,,HL,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5K30HL004537-05,FELLOWSHIP IN CLINICAL RESEARCH,4537,,,5,5
636,multicultural, ,K30,NHLBI,6642084,1887018,"SCOTT, GWENDOLYN BARBARA",2003,200000,,HL,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5K30HL004537-04,FELLOWSHIP IN CLINICAL RESEARCH,4537,,,4,5
637,multicultural, ,K30,NHLBI,6526613,1887018,"SCOTT, GWENDOLYN BARBARA",2002,200000,,HL,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5K30HL004537-03,FELLOWSHIP IN CLINICAL RESEARCH,4537,,,3,5
638,multicultural, ,K30,NHLBI,6388704,1887018,"SCOTT, GWENDOLYN BARBARA",2001,200000,,HL,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5K30HL004537-02,FELLOWSHIP IN CLINICAL RESEARCH,4537,,,2,5
639,multicultural, ,K30,NHLBI,6311347,1887018,"SCOTT, GWENDOLYN BARBARA",2000,200000,,HL,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,1K30HL004537-01,FELLOWSHIP IN CLINICAL RESEARCH,4537,,,1,1
640,multicultural, ,U19,NIAID,7962409,6904968,"SHAO, YIMING ",2009,,60778,AI,NATIONAL CENTER/AIDS/STD CONTROL/PREVENT,Not Applicable,3U19AI051915-05S3,SUPPLEMENTAL PROJECT 1 - CHINA'S INTEGRATED PROGRAMS FOR RESEARCH ON AIDS,51915,7960,S3,5,3
641,multicultural, ,T32,NIMH,7084400,2435295,"SHWEDER, RICHARD ",2006,200220,,MH,UNIVERSITY OF CHICAGO,Not Applicable,5T32MH019098-15,CULTURE AND MENTAL HEALTH BEHAVIOR TRAINING PROGRAM,19098,,,15,5
642,multicultural, ,T32,NIMH,6878092,2435295,"SHWEDER, RICHARD ",2005,187699,,MH,UNIVERSITY OF CHICAGO,Not Applicable,5T32MH019098-14,CULTURE AND MENTAL HEALTH BEHAVIOR TRAINING PROGRAM,19098,,,14,5
643,multicultural, ,T32,NIMH,6737534,2435295,"SHWEDER, RICHARD ",2004,189613,,MH,UNIVERSITY OF CHICAGO,Not Applicable,5T32MH019098-13,CULTURE AND MENTAL HEALTH BEHAVIOR TRAINING PROGRAM,19098,,,13,5
644,multicultural, ,T32,NIMH,6622730,2435295,"SHWEDER, RICHARD ",2003,207168,,MH,UNIVERSITY OF CHICAGO,Not Applicable,5T32MH019098-12,CULTURE AND MENTAL HEALTH BEHAVIOR TRAINING PROGRAM,19098,,,12,5
645,multicultural, ,T32,NIMH,6453859,2435295,"SHWEDER, RICHARD ",2002,197591,,MH,UNIVERSITY OF CHICAGO,Not Applicable,2T32MH019098-11A1,CULTURE AND MENTAL HEALTH BEHAVIOR TRAINING PROGRAM,19098,,A1,11,2
646,multicultural, ,R34,NIMH,7232412,1859609,"SIEGEL, CAROLE E",2007,56304,,MH,NATHAN S. KLINE INSTITUTE FOR PSYCH RES,Not Applicable,5R34MH071489-03,PSYCHOMETRICS OF A MH CULTURAL COMPETENCY SCALE,71489,,,3,5
647,multicultural, ,R34,NIMH,7069108,1859609,"SIEGEL, CAROLE E",2006,247659,,MH,NATHAN S. KLINE INSTITUTE FOR PSYCH RES,Not Applicable,5R34MH071489-02,PSYCHOMETRICS OF A MH CULTURAL COMPETENCY SCALE,71489,,,2,5
648,multicultural, ,R34,NIMH,6922747,1859609,"SIEGEL, CAROLE E",2005,286665,,MH,NATHAN S. KLINE INSTITUTE FOR PSYCH RES,Not Applicable,1R34MH071489-01A1,PSYCHOMETRICS OF A MH CULTURAL COMPETENCY SCALE,71489,,A1,1,1
649,multicultural, ,R01,NICHD,3328576,1962123,"SIEGEL, DAVID ",1992,237812,,HD,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,Not Applicable,5R01HD027020-03,AIDS KNOWLEDGE & BELIEFS IN MULTIETHNIC SCHOOL CHILDREN,27020,,,3,5
650,multicultural, ,P30,NIA,8092613,1896068,"SMITH, CHARLES B",2010,,113656,AG,UNIVERSITY OF KENTUCKY,Not Applicable,5P30AG028383-05,CLINICAL CORE - SATELLITE,28383,9005,,5,5
651,multicultural, ,P30,NIA,7898790,1896068,"SMITH, CHARLES B",2009,,111642,AG,UNIVERSITY OF KENTUCKY,Not Applicable,5P30AG028383-04,CLINICAL CORE - SATELLITE,28383,9005,,4,5
652,multicultural, ,P30,NIA,7647290,1896068,"SMITH, CHARLES B",2008,,108584,AG,UNIVERSITY OF KENTUCKY,Not Applicable,5P30AG028383-03,CLINICAL CORE - SATELLITE,28383,9005,,3,5
653,multicultural, ,P30,NIA,7459791,1896068,"SMITH, CHARLES B",2007,,107732,AG,UNIVERSITY OF KENTUCKY,Not Applicable,5P30AG028383-02,CLINICAL CORE - SATELLITE,28383,9005,,2,5
654,multicultural, ,P30,NIA,7172206,1896068,"SMITH, CHARLES B",2006,,65990,AG,UNIVERSITY OF KENTUCKY,Not Applicable,1P30AG028383-01,CLINICAL CORE - SATELLITE,28383,9005,,1,1
655,multicultural, ,R25,NIGMS,8840959,2072581,"SMITH, EDWARD J",2015,633340,,GM,VIRGINIA POLYTECHNIC INST AND ST UNIV,Not Applicable,5R25GM072767-08,VIRGINIA TECH INITIATIVE FOR MAXIMIZING STUDENT DEVELOPMENT (VT-IMSD),72767,,,8,5
656,multicultural, ,R25,NIGMS,8656355,2072581,"SMITH, EDWARD J",2014,633340,,GM,VIRGINIA POLYTECHNIC INST AND ST UNIV,Not Applicable,5R25GM072767-07,VIRGINIA TECH INITIATIVE FOR MAXIMIZING STUDENT DEVELOPMENT (VT-IMSD),72767,,,7,5
657,multicultural, ,R25,NIGMS,8517737,2072581,"SMITH, EDWARD J",2013,611174,,GM,VIRGINIA POLYTECHNIC INST AND ST UNIV,Not Applicable,5R25GM072767-06,VIRGINIA TECH INITIATIVE FOR MAXIMIZING STUDENT DEVELOPMENT (VT-IMSD),72767,,,6,5
658,multicultural, ,R25,NIGMS,8214445,2072581,"SMITH, EDWARD J",2012,398697,,GM,VIRGINIA POLYTECHNIC INST AND ST UNIV,Not Applicable,2R25GM072767-05A1,VIRGINIA TECH INITIATIVE FOR MAXIMIZING STUDENT DEVELOPMENT (VT-IMSD),72767,,A1,5,2
659,multicultural, ,R25,NIGMS,7753178,2072581,"SMITH, EDWARD J",2010,458965,,GM,VIRGINIA POLYTECHNIC INST AND ST UNIV,Not Applicable,5R25GM072767-04,VT INITIATIVE FOR MAXIMIZING STUDENT DIVERSITY,72767,,,4,5
660,multicultural, ,R25,NIGMS,7571674,2072581,"SMITH, EDWARD J",2009,446305,,GM,VIRGINIA POLYTECHNIC INST AND ST UNIV,Not Applicable,5R25GM072767-03,VT INITIATIVE FOR MAXIMIZING STUDENT DIVERSITY,72767,,,3,5
661,multicultural, ,R25,NIGMS,7339904,2072581,"SMITH, EDWARD J",2008,434014,,GM,VIRGINIA POLYTECHNIC INST AND ST UNIV,Not Applicable,5R25GM072767-02,VT INITIATIVE FOR MAXIMIZING STUDENT DIVERSITY,72767,,,2,5
662,multicultural, ,R25,NIGMS,7187125,2072581,"SMITH, EDWARD J",2007,268183,,GM,VIRGINIA POLYTECHNIC INST AND ST UNIV,Not Applicable,1R25GM072767-01A2,VT INITIATIVE FOR MAXIMIZING STUDENT DIVERSITY,72767,,A2,1,1
663,multicultural, ,P60,NIA,6336226,6207829,"SMITH, MARC ",2000,,131321,AG,WASHINGTON UNIVERSITY,Not Applicable,5P60AG013629-06,CORE--DEMONSTRATION AND INFORMATION DISSEMINATION,13629,9007,,6,5
664,multicultural, ,P60,NIA,6201061,6207829,"SMITH, MARC ",1999,,131321,AG,WASHINGTON UNIVERSITY,Not Applicable,5P60AG013629-05,CORE--DEMONSTRATION AND INFORMATION DISSEMINATION,13629,9007,,5,5
665,multicultural, ,P60,NIA,6098681,6207829,"SMITH, MARC ",1998,,131321,AG,WASHINGTON UNIVERSITY,Not Applicable,5P60AG013629-04,CORE--DEMONSTRATION AND INFORMATION DISSEMINATION,13629,9007,,4,5
666,multicultural, ,P60,NIA,6234586,6207829,"SMITH, MARC ",1997,,133205,AG,WASHINGTON UNIVERSITY,Not Applicable,5P60AG013629-03,CORE--DEMONSTRATION AND INFORMATION DISSEMINATION,13629,9007,,3,5
667,multicultural, ,P60,NIA,5205045,6207829,"SMITH, MARC ",1996,,,AG,,Not Applicable,5P60AG013629-02,CORE--DEMONSTRATION AND INFORMATION DISSEMINATION,13629,9007,,2,5
668,multicultural, ,P30,NICHD,2403239,3077599,"SPENCE, M ANNE",1997,509735,,HD,UNIVERSITY OF CALIFORNIA IRVINE,Not Applicable,5P30HD028202-03,UCI MRRC CENTER FOR MRDD DISORDERS OF PLASTICITY,28202,,,3,5
669,multicultural, ,P30,NICHD,2200947,3077599,"SPENCE, M ANNE",1995,512181,,HD,UNIVERSITY OF CALIFORNIA IRVINE,Not Applicable,1P30HD028202-01A3,UCI MRRC CENTER FOR MRDD DISORDERS OF PLASTICITY,28202,,A3,1,1
670,multicultural, ,T32,NICHD,7052021,8428111,"ST. GEME, JOSEPH W.",2006,248344,,HD,DUKE UNIVERSITY,Not Applicable,5T32HD043029-05,DUKE RESEARCH TRAINING PROGRAM FOR PEDIATRICIANS,43029,,,5,5
671,multicultural, ,T32,NICHD,6884011,8428111,"ST. GEME, JOSEPH W.",2005,215154,,HD,DUKE UNIVERSITY,Not Applicable,5T32HD043029-04,DUKE RESEARCH TRAINING PROGRAM FOR PEDIATRICIANS,43029,,,4,5
672,multicultural, ,K12,NICHD,7166800,8428111,"ST. GEME, JOSEPH W.",2007,429521,,HD,DUKE UNIVERSITY,Not Applicable,5K12HD043494-05,CENTER FOR MOLECULAR & CELLULAR STUDIES OF PED DISEASE,43494,,,5,5
673,multicultural, ,K12,NICHD,7001196,8428111,"ST. GEME, JOSEPH W.",2006,432000,,HD,DUKE UNIVERSITY,Not Applicable,5K12HD043494-04,CENTER FOR MOLECULAR & CELLULAR STUDIES OF PED DISEASE,43494,,,4,5
674,multicultural, ,T32,NIA,8458099,1859473,"STERN, YAAKOV ",2013,207138,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5T32AG000261-15,NEUROPSYCHOLOGY AND COGNITION IN AGING,261,,,15,5
675,multicultural, ,T32,NIA,8253784,1859473,"STERN, YAAKOV ",2012,245448,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5T32AG000261-14,NEUROPSYCHOLOGY AND COGNITION IN AGING,261,,,14,5
676,multicultural, ,T32,NIA,8068737,1859473,"STERN, YAAKOV ",2011,241988,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5T32AG000261-13,NEUROPSYCHOLOGY AND COGNITION IN AGING,261,,,13,5
677,multicultural, ,T32,NIA,7807160,1859473,"STERN, YAAKOV ",2010,238605,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5T32AG000261-12,NEUROPSYCHOLOGY AND COGNITION IN AGING,261,,,12,5
678,multicultural, ,T32,NIA,7632421,1859473,"STERN, YAAKOV ",2009,236933,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,2T32AG000261-11,NEUROPSYCHOLOGY AND COGNITION IN AGING,261,,,11,2
679,multicultural, ,T32,NIA,7410145,1859473,"STERN, YAAKOV ",2008,23810,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5T32AG000261-10,NEUROPSYCHOLOGY AND COGNITION IN AGING,261,,,10,5
680,multicultural, ,T32,NIA,7227483,1859473,"STERN, YAAKOV ",2007,140193,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5T32AG000261-09,NEUROPSYCHOLOGY AND COGNITION IN AGING,261,,,9,5
681,multicultural, ,T32,NIA,7055227,1859473,"STERN, YAAKOV ",2006,130214,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5T32AG000261-08,NEUROPSYCHOLOGY AND COGNITION IN AGING,261,,,8,5
682,multicultural, ,T32,NIA,6887717,1859473,"STERN, YAAKOV ",2005,123786,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5T32AG000261-07,NEUROPSYCHOLOGY AND COGNITION IN AGING,261,,,7,5
683,multicultural, ,T32,NIA,6750551,1859473,"STERN, YAAKOV ",2004,148410,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,2T32AG000261-06,NEUROPSYCHOLOGY AND COGNITION IN AGING,261,,,6,2
684,multicultural, ,T15,NIAID,6169166,1897501,"STILES, PAUL G",2000,89425,,AI,UNIVERSITY OF SOUTH FLORIDA,Not Applicable,5T15AI007595-02,ETHICAL ISSUES IN SERVICES RESEARCH,7595,,,2,5
