---------------------------------------------------------------------------------- Search Criteria:  Text Search: multiethnic (and);Search in: Projects 		AdminIC: All; Fiscal Year: All Fiscal Years ---------------------------------------------------------------------------------- Project Title,Administering  IC,Application ID,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Organization Name,ARRA Indicator,FY,FY Total Cost ,FY Total Cost  (Sub Projects),
"DEVELOPMENTAL RELATIONS OF SUBSTANCE USE AND RISKY SEX",NIDA,"6159989",1R03DA013382-01,1,R03,DA,013382,01,,,"6369746","GUO, JIE ",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2000,61471,
"CREATION OF A MULTIETHNIC DIETARY SURVEY FOR ELDERS",NCI,"6174161",5R03CA083074-02,5,R03,CA,083074,02,,,"1879985","GUSTAFSON, DEBORAH R.",Not Applicable,"UTAH STATE UNIVERSITY", ,2002,69500,
"CREATION OF A MULTIETHNIC DIETARY SURVEY FOR ELDERS",NCI,"2906732",1R03CA083074-01,1,R03,CA,083074,01,,,"1879985","GUSTAFSON, DEBORAH R.",Not Applicable,"UTAH STATE UNIVERSITY", ,1999,69086,
"A COMPREHENSIVE ANALYSIS OF GENETIC VARIATION IN DNA REPAIR GENES IN RELATION TO",NCI,"7266340",5R03CA123587-02,5,R03,CA,123587,02,,,"8474689","HAIMAN, CHRISTOPHER ALAN",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2007,79137,
"A COMPREHENSIVE ANALYSIS OF GENETIC VARIATION IN DNA REPAIR GENES IN RELATION TO",NCI,"7151873",1R03CA123587-01,1,R03,CA,123587,01,,,"8474689","HAIMAN, CHRISTOPHER ALAN",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2006,81500,
"FINE-MAPPING OF 8Q24 AND LOCI IDENTIFIED IN GENOME-WIDE STUDIES FOR BREAST & COLO",NCI,"7764795",5R01CA132839-03,5,R01,CA,132839,03,,,"8474689","HAIMAN, CHRISTOPHER ALAN",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2010,637181,
"FINE-MAPPING OF 8Q24 AND LOCI IDENTIFIED IN GENOME-WIDE STUDIES FOR BREAST & COLO",NCI,"7585267",5R01CA132839-02,5,R01,CA,132839,02,,,"8474689","HAIMAN, CHRISTOPHER ALAN",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2009,673902,
"FINE-MAPPING OF 8Q24 AND LOCI IDENTIFIED IN GENOME-WIDE STUDIES FOR BREAST & COLO",NCI,"7435933",1R01CA132839-01,1,R01,CA,132839,01,,,"8474689","HAIMAN, CHRISTOPHER ALAN",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2008,666212,
"A MULTIETHNIC GENOME-WIDE SCAN OF PROSTATE CANCER",NHGRI,"7689895",5U01HG004726-02,5,U01,HG,004726,02,,,"8474689","HAIMAN, CHRISTOPHER ALAN",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2009,629234,
"A MULTIETHNIC GENOME-WIDE SCAN OF PROSTATE CANCER",NHGRI,"7762619",3U01HG004726-01S1,3,U01,HG,004726,01,S1,,"8474689","HAIMAN, CHRISTOPHER ALAN",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2009,408000,
"A MULTIETHNIC GENOME-WIDE SCAN OF PROSTATE CANCER",NHGRI,"7514765",1U01HG004726-01,1,U01,HG,004726,01,,,"8474689","HAIMAN, CHRISTOPHER ALAN",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2008,198480,
"EPIDEMIOLOGIC STUDIES OF PUTATIVE FUNCTIONAL VARIATION IN MULTIETHNIC COHORT",NHGRI,"8856300",5U01HG007397-03,5,U01,HG,007397,03,,,"8474689","HAIMAN, CHRISTOPHER ALAN ","LE MARCHAND, LOIC ","UNIVERSITY OF SOUTHERN CALIFORNIA", ,2015,769403,
"EPIDEMIOLOGIC STUDIES OF PUTATIVE FUNCTIONAL VARIATION IN MULTIETHNIC COHORT",NHGRI,"8728988",5U01HG007397-02,5,U01,HG,007397,02,,,"8474689","HAIMAN, CHRISTOPHER ALAN ","LE MARCHAND, LOIC ","UNIVERSITY OF SOUTHERN CALIFORNIA", ,2014,770244,
"EPIDEMIOLOGIC STUDIES OF PUTATIVE FUNCTIONAL VARIATION IN MULTIETHNIC COHORT",NHGRI,"8572983",1U01HG007397-01,1,U01,HG,007397,01,,,"8474689","HAIMAN, CHRISTOPHER ALAN ","LE MARCHAND, LOIC ","UNIVERSITY OF SOUTHERN CALIFORNIA", ,2013,788924,
"PERSONALITY AND HEALTH - A LONGITUDINAL STUDY",NIA,"9072487",3R01AG020048-18S1,3,R01,AG,020048,18,S1,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2015,79677,
"PERSONALITY AND HEALTH - A LONGITUDINAL STUDY",NIA,"8850750",5R01AG020048-18,5,R01,AG,020048,18,,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2015,752418,
"PERSONALITY AND HEALTH - A LONGITUDINAL STUDY",NIA,"8723005",5R01AG020048-17,5,R01,AG,020048,17,,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2014,806617,
"PERSONALITY AND HEALTH - A LONGITUDINAL STUDY",NIA,"8523707",5R01AG020048-16,5,R01,AG,020048,16,,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2013,788253,
"PERSONALITY AND HEALTH - A LONGITUDINAL STUDY",NIA,"8295925",2R01AG020048-15,2,R01,AG,020048,15,,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2012,737782,
"PERSONALITY AND HEALTH--A LONGTITUDINAL STUDY",NIA,"8118477",5R01AG020048-14,5,R01,AG,020048,14,,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2011,598383,
"PERSONALITY AND HEALTH--A LONGTITUDINAL STUDY",NIA,"8130337",3R01AG020048-13S2,3,R01,AG,020048,13,S2,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2010,48382,
"PERSONALITY AND HEALTH--A LONGTITUDINAL STUDY",NIA,"7907586",5R01AG020048-13,5,R01,AG,020048,13,,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2010,621379,
"PERSONALITY AND HEALTH--A LONGTITUDINAL STUDY",NIA,"7668562",5R01AG020048-12,5,R01,AG,020048,12,,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2009,626366,
"PERSONALITY AND HEALTH--A LONGTITUDINAL STUDY",NIA,"7489447",5R01AG020048-11,5,R01,AG,020048,11,,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2008,619524,
"PERSONALITY AND HEALTH--A LONGTITUDINAL STUDY",NIA,"7317519",2R01AG020048-10A1,2,R01,AG,020048,10,A1,,"1961652","HAMPSON, SARAH E",Not Applicable,"OREGON RESEARCH INSTITUTE", ,2007,644842,
"IDENTIFICATION AND REPLICATION OF TYPE 2 DIABETES GENES IN MEXICAN AMERICANS",NIDDK,"8536794",5U01DK085501-05,5,U01,DK,085501,05,,,"1876481","HANIS, CRAIG L",Not Applicable,"UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON", ,2013,505713,
"IDENTIFICATION AND REPLICATION OF TYPE 2 DIABETES GENES IN MEXICAN AMERICANS",NIDDK,"8320216",5U01DK085501-04,5,U01,DK,085501,04,,,"1876481","HANIS, CRAIG L",Not Applicable,"UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON", ,2012,523757,
"IDENTIFICATION AND REPLICATION OF TYPE 2 DIABETES GENES IN MEXICAN AMERICANS",NIDDK,"8141235",5U01DK085501-03,5,U01,DK,085501,03,,,"1876481","HANIS, CRAIG L",Not Applicable,"UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON", ,2011,650765,
"IDENTIFICATION AND REPLICATION OF TYPE 2 DIABETES GENES IN MEXICAN AMERICANS",NIDDK,"7932712",5U01DK085501-02,5,U01,DK,085501,02,,,"1876481","HANIS, CRAIG L",Not Applicable,"UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON", ,2010,497161,
"IDENTIFICATION AND REPLICATION OF TYPE 2 DIABETES GENES IN MEXICAN AMERICANS",NIDDK,"7789192",1U01DK085501-01,1,U01,DK,085501,01,,,"1876481","HANIS, CRAIG L",Not Applicable,"UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON", ,2009,512931,
"BREAST CANCER AND THE ENVIRONMENT RESEARCH CENTER",NIEHS,"7911160",3U01ES012800-07S1,3,U01,ES,012800,07,S1,,"1871766","HASLAM, SANDRA Z",Not Applicable,"MICHIGAN STATE UNIVERSITY",YES,2009,469999,
"BREAST CANCER AND THE ENVIRONMENT RESEARCH CENTER",NIEHS,"7668477",5U01ES012800-07,5,U01,ES,012800,07,,,"1871766","HASLAM, SANDRA Z",Not Applicable,"MICHIGAN STATE UNIVERSITY", ,2009,790609,
"BREAST CANCER AND THE ENVIRONMENT RESEARCH CENTER",NIEHS,"7489420",5U01ES012800-06,5,U01,ES,012800,06,,,"1871766","HASLAM, SANDRA Z",Not Applicable,"MICHIGAN STATE UNIVERSITY", ,2008,649226,
"BREAST CANCER AND THE ENVIRONMENT RESEARCH CENTER",NIEHS,"7278300",5U01ES012800-05,5,U01,ES,012800,05,,,"1871766","HASLAM, SANDRA Z",Not Applicable,"MICHIGAN STATE UNIVERSITY", ,2007,664865,
"BREAST CANCER AND THE ENVIRONMENT RESEARCH CENTER",NIEHS,"7109290",5U01ES012800-04,5,U01,ES,012800,04,,,"1871766","HASLAM, SANDRA Z",Not Applicable,"MICHIGAN STATE UNIVERSITY", ,2006,761355,
"BREAST CANCER AND THE ENVIRONMENT RESEARCH CENTER",NIEHS,"7142255",3U01ES012800-03S1,3,U01,ES,012800,03,S1,,"1871766","HASLAM, SANDRA Z",Not Applicable,"MICHIGAN STATE UNIVERSITY", ,2006,27935,
"BREAST CANCER AND THE ENVIRONMENT RESEARCH CENTER",NIEHS,"6936649",5U01ES012800-03,5,U01,ES,012800,03,,,"1871766","HASLAM, SANDRA Z",Not Applicable,"MICHIGAN STATE UNIVERSITY", ,2005,723719,
"BREAST CANCER AND THE ENVIRONMENT RESEARCH CENTER",NIEHS,"6805157",5U01ES012800-02,5,U01,ES,012800,02,,,"1871766","HASLAM, SANDRA Z",Not Applicable,"MICHIGAN STATE UNIVERSITY", ,2004,719782,
"BREAST CANCER AND THE ENVIRONMENT RESEARCH CENTER",NIEHS,"6741555",1U01ES012800-01,1,U01,ES,012800,01,,,"1871766","HASLAM, SANDRA Z",Not Applicable,"MICHIGAN STATE UNIVERSITY", ,2003,744047,
"DEVELOPMENT AND CONSEQUENCE OF ALCOHOL USE AND ABUSE",NIAAA,"2389932",5R21AA010989-02,5,R21,AA,010989,02,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,1997,125027,
"PREVENTING YOUTHFUL DRUG ABUSE: A LONGITUDINAL STUDY",NIDA,"2116805",5R01DA003721-08,5,R01,DA,003721,08,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,1992,316455,
"SUBSTANCE USE AND TRANSITIONS TO ADULT ROLES",NIDA,"6634218",5R01DA009679-08,5,R01,DA,009679,08,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2003,556295,
"SUBSTANCE USE AND TRANSITIONS TO ADULT ROLES",NIDA,"6661058",3R01DA009679-07S1,3,R01,DA,009679,07,S1,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2002,50876,
"SUBSTANCE USE AND TRANSITIONS TO ADULT ROLES",NIDA,"6515543",5R01DA009679-07,5,R01,DA,009679,07,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2002,787431,
"SUBSTANCE USE AND TRANSITIONS TO ADULT ROLES",NIDA,"6474939",3R01DA009679-06S1,3,R01,DA,009679,06,S1,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2001,49388,
"SUBSTANCE USE AND TRANSITIONS TO ADULT ROLES",NIDA,"6378618",5R01DA009679-06,5,R01,DA,009679,06,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2001,428663,
"SUBSTANCE USE AND TRANSITIONS TO ADULT ROLES",NIDA,"6175798",5R01DA009679-05,5,R01,DA,009679,05,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2000,416625,
"SUBSTANCE USE AND TRANSITIONS TO ADULT ROLES",NIDA,"2636165",2R01DA009679-04,2,R01,DA,009679,04,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,1999,771452,
"EARLY ADULTHOOD CONSEQUENCES OF ADOLESCENT SUBSTANCE USE",NIDA,"2683842",5R01DA009679-03,5,R01,DA,009679,03,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,1998,409830,
"EARLY ADULTHOOD CONSEQUENCES OF ADOLESCENT SUBSTANCE USE",NIDA,"2391035",5R01DA009679-02,5,R01,DA,009679,02,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,1997,413574,
"INVESTIGATING MODIFIABLE RISK FACTORS FOR YOUTH VIOLENCE",NIMH,"2668851",5R24MH056587-02,5,R24,MH,056587,02,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,1998,136153,
"INVESTIGATING MODIFIABLE RISK FACTORS FOR YOUTH VIOLENCE",NIMH,"2035240",1R24MH056587-01,1,R24,MH,056587,01,,,"8187946","HAWKINS, J DAVID",Not Applicable,"UNIVERSITY OF WASHINGTON", ,1997,129187,
"MECHANISMS OF ETHNIC/RACIAL DIFFERENCES IN LUNG CANCER DUE TO CIGARETTE SMOKING",NCI,"8636999",5P01CA138338-05,5,P01,CA,138338,05,,,"1865674","HECHT, STEPHEN S.",Not Applicable,"UNIVERSITY OF MINNESOTA", ,2014,1950855,
"MECHANISMS OF ETHNIC/RACIAL DIFFERENCES IN LUNG CANCER DUE TO CIGARETTE SMOKING",NCI,"8473175",5P01CA138338-04,5,P01,CA,138338,04,,,"1865674","HECHT, STEPHEN S.",Not Applicable,"UNIVERSITY OF MINNESOTA", ,2013,1815557,
"MECHANISMS OF ETHNIC/RACIAL DIFFERENCES IN LUNG CANCER DUE TO CIGARETTE SMOKING",NCI,"8055021",5P01CA138338-02,5,P01,CA,138338,02,,,"1865674","HECHT, STEPHEN S.",Not Applicable,"UNIVERSITY OF MINNESOTA", ,2011,1975137,
"MECHANISMS OF ETHNIC/RACIAL DIFFERENCES IN LUNG CANCER DUE TO CIGARETTE SMOKING",NCI,"7765754",1P01CA138338-01A1,1,P01,CA,138338,01,A1,,"1865674","HECHT, STEPHEN S.",Not Applicable,"UNIVERSITY OF MINNESOTA", ,2010,1951504,
"CANCER CONTROL STRATEGIES IN HAWAII'S MINORITY WOMEN",NINR,"2256576",5K07NR000050-02,5,K07,NR,000050,02,,,"1960050","HEDLUND, NANCY L",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,1994,75600,
"CANCER CONTROL STRATEGIES IN HAWAII'S MINORITY WOMEN",NINR,"3078030",1K07NR000050-01A1,1,K07,NR,000050,01,A1,,"1960050","HEDLUND, NANCY L",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,1993,75523,
"GENETIC SUSCEPTIBILITY TO CANCER IN MULTIETHNIC COHORTS",NCI,"6933032",5R01CA063464-10,5,R01,CA,063464,10,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2005,5358941,
"A WHOLE GENOME ADMIXTURE SCAN FOR PROSTATE CANCER GENES",NCI,"6826016",3R01CA063464-09S1,3,R01,CA,063464,09,S1,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2004,760697,
"GENETIC SUSCEPTIBILITY TO CANCER IN MULTIETHNIC COHORTS",NCI,"6744069",5R01CA063464-09,5,R01,CA,063464,09,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2004,4704903,
"GENETIC SUSCEPTIBILITY TO CANCER IN MULTIETHNIC COHORTS",NCI,"6633170",5R01CA063464-08,5,R01,CA,063464,08,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2003,4433256,
"GENETIC SUSCEPTIBILITY TO CANCER IN MULTIETHNIC COHORTS",NCI,"6512960",5R01CA063464-07,5,R01,CA,063464,07,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2002,3866303,
"GENETIC SUSCEPTIBILITY TO CANCER IN MULTIETHNIC COHORTS",NCI,"6326527",2R01CA063464-06,2,R01,CA,063464,06,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2001,4041136,
"GENETIC SUSCEPTIBILITY TO CANCER IN MULTIETHNIC COHORTS",NCI,"6172579",5U01CA063464-05,5,U01,CA,063464,05,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2000,942733,
"GENETIC SUSCEPTIBILITY TO CANCER IN MULTIETHNIC COHORTS",NCI,"2895109",5U01CA063464-04,5,U01,CA,063464,04,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,1999,910850,
"GENETIC SUSCEPTIBILITY TO CANCER IN MULTIETHNIC COHORTS",NCI,"2748756",5U01CA063464-03,5,U01,CA,063464,03,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,1998,737156,
"GENETIC SUSCEPTIBILITY TO CANCER IN MULTIETHNIC COHORTS",NCI,"2443075",5U01CA063464-02,5,U01,CA,063464,02,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,1997,705931,
"GENETIC SUSCEPTIBILITY TO CANCER IN MULTIETHNIC COHORTS",NCI,"2356949",1U01CA063464-01A3,1,U01,CA,063464,01,A3,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,1996,732304,
"BREAST & PROSTATE CANCER & HORMONE-RELATED GENE VARIANTS",NCI,"7093180",5U01CA098758-04,5,U01,CA,098758,04,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2006,1663137,
"BREAST & PROSTATE CANCER & HORMONE-RELATED GENE VARIANTS",NCI,"6921377",5U01CA098758-03,5,U01,CA,098758,03,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2005,1757351,
"BREAST & PROSTATE CANCER & HORMONE-RELATED GENE VARIANTS",NCI,"6754553",5U01CA098758-02,5,U01,CA,098758,02,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2004,2445362,
"BREAST & PROSTATE CANCER & HORMONE-RELATED GENE VARIANTS",NCI,"6562937",1U01CA098758-01,1,U01,CA,098758,01,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2003,2251994,
"A GENOME-WIDE ASSOCIATION STUDY OF PROSTATE CANCER IN AFRICAN AMERICANS",NCI,"8247246",3U01CA136792-03S1,3,U01,CA,136792,03,S1,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2011,1147733,
"A GENOME-WIDE ASSOCIATION STUDY OF PROSTATE CANCER IN AFRICAN AMERICANS",NCI,"8038259",5U01CA136792-03,5,U01,CA,136792,03,,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2011,1546239,
"A GENOME-WIDE ASSOCIATION STUDY OF PROSTATE CANCER IN AFRICAN AMERICANS",NCI,"7987541",3U01CA136792-02S1,3,U01,CA,136792,02,S1,,"1866193","HENDERSON, BRIAN E",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2010,915027,
"UNDERSTANDING ALCOHOL MISUSE; ABUSE AND DEPENDENCE IN YOUNG ADULTHOOD",NIAAA,"8018049",5R01AA016960-03,5,R01,AA,016960,03,,,"8187953","HILL, KARL GORDON",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2011,369987,
"UNDERSTANDING ALCOHOL MISUSE; ABUSE AND DEPENDENCE IN YOUNG ADULTHOOD",NIAAA,"7758849",5R01AA016960-02,5,R01,AA,016960,02,,,"8187953","HILL, KARL GORDON",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2010,371653,
"UNDERSTANDING ALCOHOL MISUSE; ABUSE AND DEPENDENCE IN YOUNG ADULTHOOD",NIAAA,"7579539",1R01AA016960-01A2,1,R01,AA,016960,01,A2,,"8187953","HILL, KARL GORDON",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2009,369527,
"INTERGENERATIONAL INFLUENCE OF SUBSTANCE USE ON CHILDREN",NIDA,"6775682",5R01DA012138-05,5,R01,DA,012138,05,,,"8187953","HILL, KARL GORDON",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2004,587361,
"INTERGENERATIONAL INFLUENCE OF SUBSTANCE USE ON CHILDREN",NIDA,"6609739",5R01DA012138-04,5,R01,DA,012138,04,,,"8187953","HILL, KARL GORDON",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2003,595609,
"INTERGENERATIONAL INFLUENCE OF SUBSTANCE USE ON CHILDREN",NIDA,"6515653",5R01DA012138-03,5,R01,DA,012138,03,,,"8187953","HILL, KARL GORDON",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2002,591514,
"INTERGENERATIONAL INFLUENCE OF SUBSTANCE USE ON CHILDREN",NIDA,"6378824",5R01DA012138-02,5,R01,DA,012138,02,,,"8187953","HILL, KARL GORDON",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2001,590441,
"INTERGENERATIONAL INFLUENCE OF SUBSTANCE USE ON CHILDREN",NIDA,"6286920",1R01DA012138-01A3,1,R01,DA,012138,01,A3,,"8187953","HILL, KARL GORDON",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2000,593481,
"MULTIETHNIC STUDY OF FAMILY INVOLVEMENT IN MIDDLE SCHOOL",NICHD,"7873298",7R03HD050297-03,7,R03,HD,050297,03,,,"1948937","HILL, NANCY E",Not Applicable,"HARVARD UNIVERSITY", ,2009,78000,
"MULTIETHNIC STUDY OF FAMILY INVOLVEMENT IN MIDDLE SCHOOL",NICHD,"7461942",1R03HD050297-01A2,1,R03,HD,050297,01,A2,,"1948937","HILL, NANCY E",Not Applicable,"DUKE UNIVERSITY", ,2008,78000,
"ALCOHOL AND MORTALITY--NATIONAL MULTIETHNIC SAMPLE",NIAAA,"3725982",7P50AA005595-15,7,P50,AA,005595,15,,0015,"3355019","HILTON, MICHAEL ",Not Applicable,"WESTERN CONSORTIUM FOR PUBLIC HEALTH", ,1995,,,,,
"ALCOHOL AND MORTALITY--NATIONAL MULTIETHNIC SAMPLE",NIAAA,"3745285",5P50AA005595-14,5,P50,AA,005595,14,,0015,"3355019","HILTON, MICHAEL ",Not Applicable,"CALIFORNIA PACIFIC MED CTR RES INSTITUTE", ,1994,,,,,
"ALCOHOL AND MORTALITY--NATIONAL MULTIETHNIC SAMPLE",NIAAA,"3767634",5P50AA005595-13,5,P50,AA,005595,13,,0015,"3355019","HILTON, MICHAEL ",Not Applicable,"CALIFORNIA PACIFIC MED CTR RES INSTITUTE", ,1993,,,,,
"ALCOHOL AND MORTALITY--NATIONAL MULTIETHNIC SAMPLE",NIAAA,"3789613",5P50AA005595-12,5,P50,AA,005595,12,,0015,"3355019","HILTON, MICHAEL ",Not Applicable,"CALIFORNIA PACIFIC MED CTR RES INSTITUTE", ,1992,,,,,
"PREDICTORS: MEDICATION ADHERENCE IN HIV+ COCAINE ABUSERS",NIDA,"6763983",5R01DA013799-04,5,R01,DA,013799,04,,,"1906701","HINKIN, CHARLES H",Not Applicable,"UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2004,554754,
"PREDICTORS: MEDICATION ADHERENCE IN HIV+ COCAINE ABUSERS",NIDA,"6603197",5R01DA013799-03,5,R01,DA,013799,03,,,"1906701","HINKIN, CHARLES H",Not Applicable,"UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2003,673700,
"PREDICTORS: MEDICATION ADHERENCE IN HIV+ COCAINE ABUSERS",NIDA,"6654808",3R01DA013799-02S1,3,R01,DA,013799,02,S1,,"1906701","HINKIN, CHARLES H",Not Applicable,"UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2002,100384,
"PREDICTORS: MEDICATION ADHERENCE IN HIV+ COCAINE ABUSERS",NIDA,"6515835",5R01DA013799-02,5,R01,DA,013799,02,,,"1906701","HINKIN, CHARLES H",Not Applicable,"UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2002,492952,
"PREDICTORS: MEDICATION ADHERENCE IN HIV+ COCAINE ABUSERS",NIDA,"6408923",1R01DA013799-01A1,1,R01,DA,013799,01,A1,,"1906701","HINKIN, CHARLES H",Not Applicable,"UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2001,468438,
"ACCULTURATION AND ADOLESCENT SUBSTANCE ABUSE PREVENTION",NIDA,"7235615",5K01DA017276-05,5,K01,DA,017276,05,,,"6867356","HOLLERAN STEIKER, LORI K",Not Applicable,"UNIVERSITY OF TEXAS, AUSTIN", ,2007,123987,
"ACCULTURATION AND ADOLESCENT SUBSTANCE ABUSE PREVENTION",NIDA,"7121045",5K01DA017276-04,5,K01,DA,017276,04,,,"6867356","HOLLERAN STEIKER, LORI K",Not Applicable,"UNIVERSITY OF TEXAS AUSTIN", ,2006,124607,
"ACCULTURATION AND ADOLESCENT SUBSTANCE ABUSE PREVENTION",NIDA,"6917936",5K01DA017276-03,5,K01,DA,017276,03,,,"6867356","HOLLERAN STEIKER, LORI K",Not Applicable,"UNIVERSITY OF TEXAS AUSTIN", ,2005,122370,
"ACCULTURATION AND ADOLESCENT SUBSTANCE ABUSE PREVENTION",NIDA,"6806947",5K01DA017276-02,5,K01,DA,017276,02,,,"6867356","HOLLERAN STEIKER, LORI K",Not Applicable,"UNIVERSITY OF TEXAS AUSTIN", ,2004,125295,
"ACCULTURATION AND ADOLESCENT SUBSTANCE ABUSE PREVENTION",NIDA,"6718573",1K01DA017276-01,1,K01,DA,017276,01,,,"6867356","HOLLERAN STEIKER, LORI K",Not Applicable,"UNIVERSITY OF TEXAS AUSTIN", ,2003,124658,
"THYROID CANCER IN A MULTIETHNIC POPULATION",NCI,"2608108",5R01CA063284-04,5,R01,CA,063284,04,,,"1861220","HORN-ROSS, PAMELA L",Not Applicable,"NORTHERN CALIFORNIA CANCER CENTER", ,1998,373583,
